"TIMESTAMP","RECORD","sensorParms(1)","sensorParms(2)","sensorParms(3)","sensorParms(4)","sensorParms(5)","sensorParms(6)","sensorParms(7)","sensorParms(8)","sensorParms(9)","sensorParms(10)","sensorParms(11)"
"TS","RN","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-08-16 08:56:02",1320,16.842,39.89,47.26,0.02,0,138.83,-0.52,-0.52,2.971,5.5,15.86
"2020-08-16 09:56:02",1321,16.865,39.92,47.26,0.02,0,138.89,-0.51,-0.51,2.973,5.5,15.86
"2020-08-16 10:56:02",1322,16.87,39.92,47.26,0.02,0,138.94,-0.49,-0.49,2.975,5.47,15.79
"2020-08-16 11:56:02",1323,16.867,39.92,47.26,0.02,0,138.99,-0.46,-0.46,2.976,5.5,15.86
"2020-08-16 14:56:02",1324,16.92,39.97,47.26,0.02,0,139.91,-0.51,-0.51,2.884,5.47,15.78
"2020-08-16 15:56:02",1325,16.898,39.94,47.26,0.02,0,139.9,-0.51,-0.51,2.883,5.51,15.87
"2020-08-16 16:56:02",1326,16.922,39.96,47.26,0.02,0,139.99,-0.52,-0.52,2.886,5.48,15.81
"2020-08-16 17:56:02",1327,16.891,39.94,47.26,0.02,0,140.32,-0.47,-0.47,2.878,5.5,15.86
"2020-08-16 18:56:02",1328,17.266,40.31,47.29,0.02,0,140.64,-0.5,-0.5,2.874,5.32,15.34
"2020-08-16 19:56:02",1329,17.205,40.28,47.32,0.02,0,140.63,-0.51,-0.51,2.871,5.38,15.52
"2020-08-16 20:56:02",1330,16.348,39.48,47.3,0.02,0,139.74,-0.48,-0.48,2.868,5.71,16.48
"2020-08-16 21:56:02",1331,16.789,39.88,47.3,0.02,0,140.15,-0.5,-0.5,2.868,5.53,15.95
"2020-08-16 22:56:02",1332,16.859,39.9,47.25,0.02,0,140.06,-0.5,-0.5,2.864,5.59,16.11
"2020-08-16 23:56:02",1333,16.896,39.93,47.24,0.02,0,140,-0.53,-0.53,2.862,5.58,16.09
"2020-08-17 02:56:02",1334,16.708,39.79,47.28,0.02,0,140.52,-0.51,-0.51,2.928,5.69,16.41
"2020-08-17 03:56:02",1335,17.215,40.23,47.26,0.02,0,140.13,-0.55,-0.55,2.926,5.47,15.78
"2020-08-17 04:56:02",1336,16.761,39.82,47.26,0.02,0,140.02,-0.48,-0.48,2.92,5.67,16.34
"2020-08-17 05:56:02",1337,17.038,40.06,47.25,0.02,0,139.71,-0.52,-0.52,2.916,5.57,16.06
"2020-08-17 06:56:02",1338,17.033,40.09,47.29,0.02,0,139.88,-0.51,-0.51,2.914,5.57,16.05
"2020-08-17 07:56:02",1339,17.162,40.19,47.26,0.02,0,139.74,-0.52,-0.52,2.913,5.52,15.92
"2020-08-17 08:56:02",1340,17.051,40.08,47.26,0.02,0,139.72,-0.52,-0.52,2.912,5.55,16.01
"2020-08-17 09:56:02",1341,16.878,39.94,47.27,0.02,0,139.9,-0.51,-0.51,2.911,5.59,16.12
"2020-08-17 10:56:02",1342,16.966,40.01,47.26,0.02,0,139.93,-0.47,-0.47,2.91,5.54,15.97
"2020-08-17 11:56:02",1343,16.947,39.99,47.26,0.02,0,140.05,-0.51,-0.51,2.91,5.55,16.01
"2020-08-17 14:56:02",1344,17.168,40.19,47.26,0.02,0,140.92,-0.48,-0.48,2.942,5.5,15.85
"2020-08-17 15:56:02",1345,17.229,40.23,47.25,0.02,0,141,-0.52,-0.52,2.939,5.5,15.85
"2020-08-17 16:56:02",1346,17.29,40.3,47.26,0.02,0,141.26,-0.57,-0.57,2.936,5.47,15.77
"2020-08-17 17:56:02",1347,17.23,40.25,47.26,0.02,0,141.48,-0.5,-0.5,2.932,5.44,15.7
"2020-08-17 18:56:02",1348,17.209,40.23,47.26,0.02,0,141.41,-0.53,-0.53,2.929,5.47,15.77
"2020-08-17 19:56:02",1349,17.218,40.24,47.26,0.02,0,141.4,-0.53,-0.53,2.928,5.46,15.74
"2020-08-17 20:56:02",1350,17.229,40.24,47.25,0.02,0,141.37,-0.55,-0.55,2.925,5.47,15.78
"2020-08-17 21:56:02",1351,17.293,40.3,47.26,0.02,0,141.51,-0.51,-0.51,2.927,5.45,15.71
"2020-08-17 22:56:02",1352,17.349,40.34,47.24,0.02,0,141.19,-0.57,-0.57,2.926,5.47,15.76
"2020-08-17 23:56:02",1353,17.399,40.39,47.25,0.02,0,141.45,-0.57,-0.57,2.926,5.47,15.76
"2020-08-18 02:56:02",1354,17.216,40.25,47.28,0.02,0,141.17,-0.57,-0.57,2.973,5.47,15.77
"2020-08-18 03:56:02",1355,17.327,40.33,47.26,0.02,0,141.18,-0.59,-0.59,2.97,5.46,15.75
"2020-08-18 04:56:02",1356,17.199,40.24,47.28,0.02,0,141.17,-0.56,-0.56,2.967,5.49,15.82
"2020-08-18 05:56:02",1357,17.219,40.26,47.28,0.02,0,141.16,-0.56,-0.56,2.962,5.49,15.84
"2020-08-18 06:56:02",1358,17.177,40.22,47.29,0.02,0,141.03,-0.53,-0.53,2.959,5.51,15.89
"2020-08-18 07:56:02",1359,17.203,40.24,47.28,0.02,0,140.97,-0.56,-0.56,2.957,5.52,15.9
"2020-08-18 08:56:02",1360,17.202,40.24,47.29,0.02,0,140.98,-0.57,-0.57,2.953,5.5,15.86
"2020-08-18 09:56:02",1361,17.214,40.25,47.29,0.02,0,141.08,-0.55,-0.55,2.951,5.5,15.85
"2020-08-18 10:56:02",1362,17.262,40.28,47.27,0.02,0,141.26,-0.58,-0.58,2.948,5.48,15.81
"2020-08-18 11:56:02",1363,17.255,40.28,47.28,0.02,0,141.49,-0.57,-0.57,2.947,5.49,15.82
"2020-08-18 14:56:02",1364,17.308,40.39,47.34,0.02,0,142.27,-0.57,-0.57,2.898,5.46,15.75
"2020-08-18 15:56:03",1365,17.308,40.37,47.33,0.02,0,142.21,-0.57,-0.57,2.896,5.47,15.78
"2020-08-18 16:56:02",1366,17.322,40.41,47.35,0.02,0,142.4,-0.59,-0.59,2.894,5.46,15.75
"2020-08-18 17:56:02",1367,17.37,40.44,47.33,0.02,0,142.5,-0.6,-0.6,2.892,5.44,15.69
"2020-08-18 18:56:02",1368,17.362,40.43,47.34,0.02,0,142.53,-0.56,-0.56,2.89,5.45,15.73
"2020-08-18 19:56:02",1369,17.355,40.43,47.35,0.02,0,142.55,-0.58,-0.58,2.887,5.46,15.75
"2020-08-18 20:56:02",1370,17.316,40.39,47.34,0.02,0,142.36,-0.6,-0.6,2.887,5.48,15.8
"2020-08-18 21:56:02",1371,17.335,40.4,47.33,0.02,0,142.43,-0.57,-0.57,2.888,5.46,15.75
"2020-08-18 22:56:02",1372,17.344,40.41,47.33,0.02,0,142.48,-0.56,-0.56,2.887,5.47,15.78
"2020-08-18 23:56:02",1373,17.212,40.3,47.34,0.02,0,142.07,-0.56,-0.56,2.889,5.51,15.9
"2020-08-19 02:56:02",1374,17.323,40.4,47.34,0.02,0,142.45,-0.61,-0.61,2.933,5.5,15.87
"2020-08-19 03:56:02",1375,17.325,40.4,47.34,0.02,0,142.39,-0.61,-0.61,2.931,5.49,15.84
"2020-08-19 04:56:02",1376,17.302,40.34,47.29,0.02,0,141.87,-0.61,-0.61,2.931,5.53,15.94
"2020-08-19 05:56:02",1377,17.314,40.33,47.27,0.02,0,142.2,-0.61,-0.61,2.936,5.53,15.93
"2020-08-19 06:56:02",1378,17.358,40.38,47.28,0.02,0,142.05,-0.63,-0.63,2.938,5.53,15.95
"2020-08-19 07:56:02",1379,17.37,40.39,47.29,0.02,0,141.94,-0.6,-0.6,2.942,5.52,15.91
"2020-08-19 08:56:02",1380,17.343,40.37,47.29,0.02,0,141.95,-0.61,-0.61,2.942,5.55,16.01
"2020-08-19 09:56:02",1381,17.309,40.34,47.28,0.02,0,141.95,-0.59,-0.59,2.943,5.55,16
"2020-08-19 10:56:02",1382,17.287,40.32,47.28,0.02,0,142.05,-0.59,-0.59,2.947,5.55,16.01
"2020-08-19 11:56:02",1383,17.313,40.34,47.28,0.02,0,142.13,-0.6,-0.6,2.946,5.55,16
"2020-08-19 14:56:02",1384,17.325,40.35,47.28,0.02,0,142.92,-0.58,-0.58,2.871,5.53,15.95
"2020-08-19 15:56:02",1385,17.872,40.88,47.32,0.02,0,143.21,-0.63,-0.63,2.873,5.33,15.36
"2020-08-19 16:56:02",1386,18.178,41.16,47.33,0.02,0,142.66,-0.63,-0.63,2.877,5.18,14.94
"2020-08-19 17:56:02",1387,18.094,41.09,47.33,0.02,0,142.7,-0.64,-0.64,2.874,5.22,15.05
"2020-08-19 18:56:02",1388,17.973,40.98,47.33,0.02,0,142.55,-0.62,-0.62,2.878,5.28,15.22
"2020-08-19 19:56:02",1389,18.034,41.01,47.3,0.02,0,142.25,-0.63,-0.63,2.877,5.26,15.16
"2020-08-19 20:56:02",1390,17.949,40.9,47.26,0.02,0,141.94,-0.65,-0.65,2.878,5.27,15.21
"2020-08-19 21:56:02",1391,17.702,40.65,47.23,0.02,0,141.82,-0.62,-0.62,2.879,5.38,15.5
"2020-08-19 22:56:02",1392,17.583,40.51,47.19,0.02,0,141.87,-0.51,-0.51,2.879,5.41,15.61
"2020-08-19 23:56:02",1393,17.822,40.7,47.16,0.02,0,141.62,-0.64,-0.64,2.877,5.33,15.38
"2020-08-20 02:56:02",1394,17.673,40.57,47.18,0.02,0,141.62,-0.61,-0.61,2.911,5.41,15.6
"2020-08-20 03:56:02",1395,17.803,40.68,47.16,0.02,0,141.6,-0.63,-0.63,2.861,5.33,15.36
"2020-08-20 04:56:02",1396,17.864,40.75,47.18,0.02,0,141.17,-0.6,-0.6,2.857,5.29,15.27
"2020-08-20 05:56:02",1397,17.812,40.71,47.19,0.02,0,141.29,-0.61,-0.61,2.855,5.32,15.34
"2020-08-20 06:56:02",1398,17.945,40.98,47.36,0.02,0,141.24,-0.65,-0.65,2.853,5.25,15.14
"2020-08-20 07:56:02",1399,18.097,41.02,47.25,0.02,0,141.33,-0.64,-0.64,2.854,5.23,15.08
"2020-08-20 08:56:02",1400,18.109,41.03,47.25,0.02,0,141.48,-0.66,-0.66,2.852,5.23,15.08
"2020-08-20 09:56:02",1401,18.223,41.13,47.24,0.02,0,141.39,-0.64,-0.64,2.85,5.15,14.85
"2020-08-20 10:56:02",1402,18.157,41.07,47.25,0.02,0,141.46,-0.64,-0.64,2.849,5.21,15.02
"2020-08-20 11:56:02",1403,17.837,40.74,47.2,0.02,0,141.9,-0.64,-0.64,2.846,5.36,15.46
"2020-08-20 14:56:02",1404,18.227,41.14,47.25,0.02,0,142.11,-0.64,-0.64,2.906,5.17,14.92
"2020-08-20 15:56:02",1405,18.298,41.17,47.22,0.02,0,142.96,-0.66,-0.66,2.901,5.21,15.02
"2020-08-20 16:56:02",1406,18.427,41.35,47.29,0.02,0,141.81,-0.66,-0.66,2.901,5.06,14.6
"2020-08-20 17:56:02",1407,18.349,41.26,47.27,0.02,0,141.84,-0.68,-0.68,2.904,5.11,14.73
"2020-08-20 18:56:02",1408,18.165,41.03,47.19,0.02,0,142.38,-0.65,-0.65,2.898,5.27,15.19
"2020-08-20 19:56:02",1409,17.6,40.53,47.21,0.02,0,142.9,-0.62,-0.62,2.893,5.51,15.89
"2020-08-20 20:56:02",1410,17.68,40.61,47.21,0.02,0,142.84,-0.63,-0.63,2.888,5.46,15.76
"2020-08-20 21:56:02",1411,17.9,40.81,47.21,0.02,0,142.89,-0.63,-0.63,2.889,5.38,15.52
"2020-08-20 22:56:02",1412,18.091,41.01,47.24,0.02,0,142.35,-0.66,-0.66,2.895,5.27,15.19
"2020-08-20 23:56:02",1413,17.871,40.79,47.22,0.02,0,141.81,-0.62,-0.62,2.9,5.35,15.41
"2020-08-21 02:56:02",1414,17.919,40.83,47.22,0.02,0,142.84,-0.64,-0.64,2.884,5.43,15.65
"2020-08-21 03:56:02",1415,17.855,40.77,47.22,0.02,0,142.72,-0.66,-0.66,2.883,5.47,15.78
"2020-08-21 04:56:02",1416,17.648,40.56,47.18,0.02,0,142.65,-0.62,-0.62,2.879,5.49,15.82
"2020-08-21 05:56:02",1417,17.963,40.88,47.23,0.02,0,142.46,-0.67,-0.67,2.875,5.36,15.47
"2020-08-21 06:56:02",1418,18.025,40.9,47.19,0.02,0,142.36,-0.67,-0.67,2.874,5.37,15.47
"2020-08-21 07:56:02",1419,17.769,40.7,47.22,0.02,0,142.21,-0.66,-0.66,2.868,5.44,15.68
"2020-08-21 08:56:02",1420,18.234,41.18,47.3,0.02,0,142.58,-0.64,-0.64,2.864,5.29,15.24
"2020-08-21 09:56:02",1421,18.284,41.17,47.23,0.02,0,142.27,-0.65,-0.65,2.856,5.27,15.2
"2020-08-21 10:56:02",1422,18.547,41.48,47.31,0.02,0,142.15,-0.68,-0.68,2.844,5.06,14.58
"2020-08-21 11:56:02",1423,18.428,41.35,47.29,0.02,0,142.73,-0.66,-0.66,2.828,5.16,14.87
"2020-08-21 14:56:02",1424,17.875,40.8,47.23,0.02,0,142.52,-0.64,-0.64,2.923,5.46,15.75
"2020-08-21 15:56:02",1425,18.08,40.95,47.19,0.02,0,143.22,-0.63,-0.63,2.909,5.34,15.4
"2020-08-21 16:56:02",1426,18.326,41.24,47.27,0.02,0,142.94,-0.7,-0.7,2.907,5.2,14.99
"2020-08-21 17:56:02",1427,17.752,40.66,47.2,0.02,0,142.84,-0.66,-0.66,2.894,5.42,15.62
"2020-08-21 18:56:02",1428,17.777,40.67,47.18,0.02,0,143.16,-0.67,-0.67,3.037,5.45,15.72
"2020-08-21 19:56:02",1429,17.95,40.85,47.2,0.02,0,142.6,-0.67,-0.67,3.033,5.36,15.45
"2020-08-21 20:56:02",1430,17.7,40.6,47.18,0.02,0,143.04,-0.65,-0.65,3.039,5.5,15.86
"2020-08-21 21:56:02",1431,18.254,41.15,47.24,0.02,0,143.12,-0.69,-0.69,3.043,5.26,15.16
"2020-08-21 22:56:02",1432,18.403,41.29,47.24,0.02,0,142.93,-0.7,-0.7,3.037,5.24,15.1
"2020-08-21 23:56:02",1433,17.905,40.77,47.16,0.02,0,142.83,-0.67,-0.67,3.031,5.42,15.64
"2020-08-22 02:56:02",1434,17.593,40.52,47.19,0.02,0,142.52,-0.66,-0.66,2.882,5.48,15.81
"2020-08-22 03:56:02",1435,17.737,40.64,47.19,0.02,0,142.37,-0.67,-0.67,2.877,5.44,15.69
"2020-08-22 04:56:02",1436,17.741,40.67,47.22,0.02,0,142.57,-0.65,-0.65,2.872,5.5,15.85
"2020-08-22 05:56:02",1437,17.715,40.63,47.2,0.02,0,142.62,-0.66,-0.66,2.865,5.54,15.97
"2020-08-22 06:56:02",1438,17.714,40.65,47.22,0.02,0,142.53,-0.65,-0.65,2.864,5.57,16.05
"2020-08-22 07:56:02",1439,17.863,40.78,47.22,0.02,0,142.35,-0.67,-0.67,2.863,5.49,15.82
"2020-08-22 08:56:02",1440,17.854,40.8,47.25,0.02,0,142.41,-0.68,-0.68,3.11,5.5,15.86
"2020-08-22 09:56:02",1441,18.192,41.1,47.25,0.02,0,142.49,-0.71,-0.71,3.118,5.32,15.33
"2020-08-22 10:56:02",1442,18.603,41.41,47.17,0.02,0,141.21,-0.73,-0.73,3.126,5.23,15.07
"2020-08-22 11:56:02",1443,18.382,41.23,47.19,0.02,0,142.05,-0.73,-0.73,3.13,5.3,15.29
"2020-08-22 14:56:02",1444,18.713,41.55,47.22,0.02,0,140.84,-0.72,-0.72,2.871,5.02,14.47
"2020-08-22 15:56:02",1445,18.657,41.48,47.2,0.02,0,141.04,-0.71,-0.71,2.871,5.12,14.75
"2020-08-22 16:56:02",1446,18.916,41.76,47.26,0.02,0,139.99,-0.73,-0.73,2.874,4.89,14.09
"2020-08-22 17:56:02",1447,18.762,41.59,47.22,0.02,0,140.43,-0.7,-0.7,2.874,5,14.41
"2020-08-22 18:56:02",1448,18.678,41.53,47.24,0.02,0,140.2,-0.71,-0.71,2.872,4.98,14.37
"2020-08-22 19:56:02",1449,18.638,41.48,47.22,0.02,0,139.86,-0.72,-0.72,2.876,5.01,14.43
"2020-08-22 20:56:02",1450,18.627,41.46,47.21,0.02,0,139.57,-0.72,-0.72,2.874,5,14.41
"2020-08-22 21:56:02",1451,18.619,41.45,47.2,0.02,0,139.48,-0.72,-0.72,2.876,5.01,14.45
"2020-08-22 22:56:02",1452,18.503,41.34,47.2,0.02,0,139.46,-0.71,-0.71,2.879,5.07,14.61
"2020-08-22 23:56:02",1453,18.45,41.29,47.19,0.02,0,139.44,-0.7,-0.7,2.887,5.12,14.77
"2020-08-23 02:56:02",1454,18.088,40.88,47.09,0.02,0,138.41,-0.7,-0.7,2.931,5.21,15.02
"2020-08-23 03:56:02",1455,17.818,40.66,47.12,0.02,0,138.52,-0.69,-0.69,2.934,5.34,15.38
"2020-08-23 04:56:02",1456,17.978,40.81,47.13,0.02,0,138.38,-0.69,-0.69,2.936,5.26,15.18
"2020-08-23 05:56:02",1457,17.926,40.75,47.11,0.02,0,138.16,-0.69,-0.69,2.94,5.3,15.28
"2020-08-23 06:56:02",1458,18.028,40.83,47.11,0.02,0,137.6,-0.72,-0.72,2.943,5.25,15.15
"2020-08-23 07:56:02",1459,17.835,40.69,47.14,0.02,0,138.74,-0.69,-0.69,2.946,5.37,15.47
"2020-08-23 08:56:02",1460,17.788,40.6,47.09,0.02,0,138.64,-0.7,-0.7,2.953,5.42,15.62
"2020-08-23 09:56:02",1461,17.678,40.49,47.07,0.02,0,138.52,-0.7,-0.7,2.961,5.45,15.7
"2020-08-23 10:56:02",1462,17.757,40.57,47.08,0.02,0,138.46,-0.69,-0.69,2.965,5.38,15.5
"2020-08-23 11:56:02",1463,17.661,40.47,47.06,0.02,0,138.43,-0.7,-0.7,2.974,5.43,15.66
"2020-08-23 14:56:02",1464,17.749,40.56,47.08,0.02,0,138.46,-0.72,-0.72,2.913,5.29,15.26
"2020-08-23 15:56:03",1465,17.767,40.57,47.07,0.02,0,138.12,-0.69,-0.69,2.91,5.23,15.09
"2020-08-23 16:56:02",1466,17.33,40.25,47.15,0.02,0,139.54,-0.69,-0.69,2.908,5.61,16.17
"2020-08-23 17:56:02",1467,17.488,40.31,47.06,0.02,0,138.06,-0.71,-0.71,2.914,5.4,15.58
"2020-08-23 18:56:02",1468,16.936,39.78,47.02,0.02,0,138.22,-0.65,-0.65,2.913,5.75,16.58
"2020-08-23 19:56:02",1469,16.653,39.62,47.14,0.02,0,138.18,-0.7,-0.7,2.914,5.69,16.41
"2020-08-23 20:56:02",1470,17.037,39.86,47.01,0.02,0,137.99,-0.69,-0.69,2.924,5.71,16.46
"2020-08-23 21:56:02",1471,16.924,39.76,47.01,0.02,0,137.7,-0.69,-0.69,2.921,5.74,16.56
"2020-08-23 22:56:02",1472,16.764,39.6,46.99,0.02,0,137.48,-0.68,-0.68,2.92,5.83,16.82
"2020-08-23 23:56:02",1473,16.37,39.29,47.05,0.02,0,137.28,-0.66,-0.66,2.922,5.91,17.03
"2020-08-24 02:56:02",1474,16.127,39.1,47.08,0.02,0,137.13,-0.66,-0.66,2.941,6.01,17.33
"2020-08-24 03:56:02",1475,16.355,39.29,47.07,0.02,0,137,-0.68,-0.68,2.939,5.9,17.03
"2020-08-24 04:56:02",1476,16.361,39.31,47.08,0.02,0,136.73,-0.66,-0.66,2.942,5.87,16.92
"2020-08-24 05:56:02",1477,16.464,39.4,47.08,0.02,0,136.43,-0.67,-0.67,2.937,5.8,16.72
"2020-08-24 06:56:02",1478,16.449,39.39,47.08,0.02,0,136.18,-0.65,-0.65,2.933,5.78,16.66
"2020-08-24 07:56:02",1479,16.424,39.36,47.07,0.02,0,135.98,-0.7,-0.7,2.94,5.78,16.66
"2020-08-24 08:56:02",1480,16.42,39.34,47.05,0.02,0,135.83,-0.67,-0.67,2.893,5.75,16.57
"2020-08-24 09:56:02",1481,16.313,39.23,47.03,0.02,0,135.81,-0.68,-0.68,2.906,5.79,16.7
"2020-08-24 10:56:02",1482,16.303,39.2,47,0.02,0,135.66,-0.67,-0.67,2.898,5.77,16.65
"2020-08-24 11:56:02",1483,16.378,39.25,46.99,0.02,0,135.99,-0.66,-0.66,2.901,5.81,16.76
"2020-08-24 14:56:02",1484,15.705,38.74,47.11,0.02,0,136.47,-0.67,-0.67,2.89,6.03,17.38
"2020-08-24 15:56:02",1485,15.599,38.63,47.08,0.02,0,136.11,-0.68,-0.68,2.894,6.05,17.46
"2020-08-24 16:56:02",1486,15.527,38.56,47.08,0.02,0,135.96,-0.68,-0.68,2.901,6.07,17.52
"2020-08-24 17:56:02",1487,15.562,38.61,47.1,0.02,0,135.94,-0.7,-0.7,2.9,6.03,17.39
"2020-08-24 18:56:02",1488,15.6,38.63,47.08,0.02,0,135.73,-0.67,-0.67,2.898,6.02,17.35
"2020-08-24 19:56:02",1489,15.845,38.75,46.97,0.02,0,135.29,-0.66,-0.66,2.901,5.98,17.23
"2020-08-24 20:56:02",1490,15.783,38.7,46.97,0.02,0,135.21,-0.63,-0.63,2.884,5.99,17.26
"2020-08-24 21:56:02",1491,15.944,38.86,46.99,0.02,0,134.96,-0.69,-0.69,2.903,5.9,17
"2020-08-24 22:56:02",1492,15.265,38.27,47.01,0.02,0,135.39,-0.67,-0.67,2.88,6.28,18.12
"2020-08-24 23:56:02",1493,15.033,38.09,47.04,0.02,0,135.39,-0.67,-0.67,2.907,6.32,18.22
"2020-08-25 02:56:02",1494,14.85,37.94,47.07,0.02,0,135.33,-0.67,-0.67,2.948,6.33,18.26
"2020-08-25 03:56:02",1495,15.081,38.15,47.07,0.02,0,135.17,-0.68,-0.68,2.959,6.18,17.81
"2020-08-25 04:56:02",1496,14.762,37.87,47.08,0.02,0,135.04,-0.66,-0.66,2.938,6.34,18.3
"2020-08-25 05:56:02",1497,14.991,38.04,47.03,0.02,0,134.81,-0.67,-0.67,2.958,6.22,17.93
"2020-08-25 06:56:02",1498,14.759,37.79,46.98,0.02,0,134.76,-0.64,-0.64,2.943,6.44,18.57
"2020-08-25 07:56:02",1499,14.574,37.66,47.03,0.02,0,134.84,-0.65,-0.65,2.948,6.5,18.74
"2020-08-25 08:56:02",1500,14.532,37.62,47.02,0.02,0,134.8,-0.66,-0.66,2.957,6.52,18.79
"2020-08-25 09:56:02",1501,14.521,37.6,47.01,0.02,0,134.76,-0.65,-0.65,2.959,6.51,18.77
"2020-08-25 10:56:02",1502,14.547,37.63,47.01,0.02,0,134.74,-0.66,-0.66,2.959,6.46,18.64
"2020-08-25 11:56:02",1503,14.666,37.74,47.02,0.02,0,134.65,-0.65,-0.65,2.955,6.39,18.43
"2020-08-25 14:56:02",1504,14.85,37.9,47.01,0.02,0,134.65,-0.68,-0.68,2.864,6.24,17.99
"2020-08-25 15:56:02",1505,14.845,37.88,47,0.02,0,134.65,-0.68,-0.68,2.863,6.27,18.09
"2020-08-25 16:56:02",1506,14.855,37.86,46.95,0.02,0,134.84,-0.66,-0.66,2.858,6.31,18.2
"2020-08-25 17:56:02",1507,14.464,37.53,46.98,0.02,0,134.67,-0.67,-0.67,2.862,6.49,18.7
"2020-08-25 18:56:02",1508,14.756,37.77,46.95,0.02,0,134.75,-0.66,-0.66,2.857,6.34,18.29
"2020-08-25 19:56:02",1509,14.818,37.82,46.95,0.02,0,134.61,-0.67,-0.67,2.856,6.3,18.18
"2020-08-25 20:56:02",1510,14.778,37.79,46.95,0.02,0,134.61,-0.67,-0.67,2.857,6.32,18.24
"2020-08-25 21:56:02",1511,14.662,37.74,47.02,0.02,0,134.87,-0.66,-0.66,2.856,6.33,18.27
"2020-08-25 22:56:02",1512,14.624,37.72,47.04,0.02,0,134.96,-0.64,-0.64,2.854,6.34,18.3
"2020-08-25 23:56:02",1513,14.704,37.78,47.02,0.02,0,134.88,-0.66,-0.66,2.853,6.3,18.17
"2020-08-26 02:56:02",1514,14.648,37.72,47.02,0.02,0,134.61,-0.7,-0.7,2.943,6.31,18.19
"2020-08-26 03:56:02",1515,14.619,37.7,47.02,0.02,0,134.38,-0.67,-0.67,2.941,6.32,18.22
"2020-08-26 04:56:02",1516,14.584,37.67,47.02,0.02,0,134.26,-0.72,-0.72,2.94,6.32,18.23
"2020-08-26 05:56:02",1517,14.553,37.64,47.02,0.02,0,134.32,-0.69,-0.69,2.937,6.36,18.35
